# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Mon Dec 21 20:17:37 CET 2015
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525 + Tang et al. (2014), MNRAS, 445, 4287 + Chen et al. (2015), MNRAS accepted
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: Kepler + SDSS <i>griz</i> + DDO51 (in ABmags)
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01900	Y = 0.28242	[M/H] = 0.119	eta_R = 0.200	Age = 	5.0000e+08 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    Kepler  g       r       i       z       DDO51_finf	int_IMF	stage
	0.019000	8.6990	0.98421925	0.9842	-0.1806	3.7458	4.5468	5.221	5.173	5.673	5.092	4.955	4.924	5.500	3.13640642	1
	0.019000	8.6990	1.03421926	1.0342	-0.0762	3.7592	4.5174	4.960	4.899	5.346	4.822	4.705	4.691	5.174	3.14985085	1
	0.019000	8.6990	1.11843848	1.1184	0.0910	3.7788	4.4627	4.542	4.472	4.839	4.402	4.316	4.325	4.679	3.16958284	1
	0.019000	8.6990	1.15550482	1.1555	0.1637	3.7866	4.4356	4.361	4.297	4.624	4.231	4.160	4.176	4.469	3.17728639	1
	0.019000	8.6990	1.16843855	1.1684	0.1869	3.7893	4.4278	4.303	4.241	4.555	4.178	4.111	4.129	4.401	3.17985058	1
	0.019000	8.6990	1.17387271	1.1738	0.1980	3.7904	4.4234	4.275	4.215	4.523	4.152	4.087	4.106	4.370	3.18090963	1
	0.019000	8.6990	1.19887948	1.1988	0.2433	3.7955	4.4074	4.162	4.105	4.391	4.044	3.988	4.013	4.241	3.18564987	1
	0.019000	8.6990	1.21843851	1.2184	0.2772	3.7993	4.3958	4.077	4.023	4.292	3.964	3.914	3.943	4.145	3.18921113	1
	0.019000	8.6990	1.26843858	1.2684	0.3641	3.8086	4.3637	3.860	3.808	4.043	3.752	3.716	3.756	3.908	3.19777656	1
	0.019000	8.6990	1.35265779	1.3526	0.4979	3.8235	4.3172	3.525	3.478	3.663	3.427	3.415	3.471	3.545	3.21061015	1
	0.019000	8.6990	1.40265787	1.4026	0.5736	3.8324	4.2928	3.336	3.292	3.448	3.245	3.247	3.312	3.340	3.21740675	1
	0.019000	8.6990	1.45265782	1.4526	0.6458	3.8416	4.2729	3.155	3.117	3.244	3.072	3.090	3.165	3.145	3.22367454	1
	0.019000	8.6990	1.50265777	1.5026	0.7152	3.8518	4.2589	2.982	2.949	3.044	2.909	2.943	3.030	2.956	3.22947097	1
	0.019000	8.6990	1.55188906	1.5518	0.7790	3.8629	4.2533	2.822	2.798	2.859	2.761	2.815	2.912	2.781	3.23476601	1
	0.019000	8.6990	1.58687711	1.5868	0.8232	3.8703	4.2486	2.712	2.693	2.733	2.659	2.726	2.831	2.662	3.23830318	1
	0.019000	8.6990	1.61976743	1.6197	0.8655	3.8772	4.2429	2.606	2.594	2.613	2.563	2.642	2.754	2.548	3.24146628	1
	0.019000	8.6990	1.65265787	1.6526	0.9067	3.8842	4.2384	2.503	2.498	2.496	2.470	2.561	2.680	2.438	3.24448037	1
	0.019000	8.6990	1.68554831	1.6855	0.9467	3.8909	4.2336	2.403	2.405	2.384	2.379	2.483	2.608	2.332	3.24735498	1
	0.019000	8.6990	1.70129848	1.7013	0.9650	3.8938	4.2311	2.358	2.363	2.333	2.339	2.448	2.575	2.285	3.24868464	1
	0.019000	8.6990	1.73554814	1.7355	1.0043	3.8999	4.2246	2.259	2.272	2.225	2.252	2.371	2.503	2.183	3.25147748	1
	0.019000	8.6990	1.76843846	1.7684	1.0418	3.9054	4.2173	2.166	2.187	2.123	2.170	2.299	2.435	2.087	3.25403857	1
	0.019000	8.6990	1.80132890	1.8013	1.0785	3.9106	4.2094	2.074	2.104	2.025	2.090	2.228	2.368	1.994	3.25648880	1
	0.019000	8.6990	1.83421934	1.8342	1.1144	3.9153	4.2004	1.984	2.023	1.930	2.012	2.158	2.301	1.905	3.25883484	1
	0.019000	8.6990	1.86742318	1.8674	1.1501	3.9200	4.1911	1.895	1.943	1.835	1.935	2.088	2.234	1.817	3.26110363	1
	0.019000	8.6990	1.88421929	1.8842	1.1680	3.9222	4.1861	1.850	1.903	1.789	1.896	2.053	2.201	1.773	3.26221514	1
	0.019000	8.6990	1.91710961	1.9171	1.2029	3.9267	4.1763	1.763	1.826	1.699	1.822	1.985	2.135	1.689	3.26432490	1
	0.019000	8.6990	1.95000005	1.9500	1.2374	3.9307	4.1656	1.677	1.749	1.611	1.748	1.917	2.070	1.607	3.26635003	1
	0.019000	8.6990	2.00000000	2.0000	1.2893	3.9367	4.1487	1.547	1.636	1.484	1.637	1.815	1.971	1.485	3.26927757	1
	0.019000	8.6990	2.00380969	2.0038	1.2932	3.9372	4.1474	1.537	1.627	1.474	1.629	1.807	1.963	1.476	3.26949334	1
	0.019000	8.6990	2.04999995	2.0500	1.3402	3.9420	4.1297	1.419	1.524	1.359	1.528	1.713	1.871	1.367	3.27203131	1
	0.019000	8.6990	2.08022761	2.0802	1.3708	3.9451	4.1177	1.343	1.457	1.286	1.463	1.651	1.810	1.297	3.27361655	1
	0.019000	8.6990	2.09999990	2.1000	1.3909	3.9469	4.1088	1.293	1.412	1.237	1.419	1.610	1.769	1.251	3.27462268	1
	0.019000	8.6990	2.14665365	2.1467	1.4380	3.9509	4.0874	1.175	1.308	1.124	1.317	1.512	1.673	1.143	3.27690578	1
	0.019000	8.6990	2.15000010	2.1500	1.4414	3.9512	4.0858	1.167	1.300	1.116	1.309	1.505	1.666	1.135	3.27706480	1
	0.019000	8.6990	2.17769575	2.1777	1.4692	3.9533	4.0722	1.097	1.239	1.051	1.249	1.447	1.608	1.071	3.27835774	1
	0.019000	8.6990	2.20000005	2.2000	1.4915	3.9549	4.0606	1.041	1.189	0.997	1.199	1.400	1.561	1.020	3.27936959	1
	0.019000	8.6990	2.24485302	2.2449	1.5361	3.9578	4.0361	0.930	1.087	0.891	1.099	1.303	1.465	0.916	3.28132868	1
	0.019000	8.6990	2.25000000	2.2500	1.5412	3.9580	4.0331	0.917	1.076	0.878	1.088	1.292	1.454	0.904	3.28154731	1
	0.019000	8.6990	2.27611518	2.2761	1.5670	3.9594	4.0179	0.852	1.016	0.816	1.029	1.235	1.397	0.844	3.28263760	1
	0.019000	8.6990	2.29999995	2.3000	1.5906	3.9604	4.0026	0.793	0.961	0.758	0.974	1.181	1.343	0.788	3.28360772	1
	0.019000	8.6990	2.32232714	2.3223	1.6126	3.9614	3.9891	0.739	0.910	0.706	0.924	1.132	1.294	0.737	3.28449225	1
	0.019000	8.6990	2.36527944	2.3653	1.6550	3.9626	3.9592	0.632	0.809	0.602	0.823	1.033	1.194	0.634	3.28613544	1
	0.019000	8.6990	2.40000010	2.4000	1.6892	3.9630	3.9330	0.547	0.725	0.517	0.740	0.950	1.111	0.551	3.28741050	1
	0.019000	8.6990	2.44646931	2.4465	1.7346	3.9623	3.8932	0.434	0.609	0.400	0.624	0.834	0.993	0.435	3.28904676	1
	0.019000	8.6990	2.48799276	2.4880	1.7751	3.9605	3.8528	0.332	0.500	0.293	0.515	0.724	0.881	0.327	3.29044461	1
	0.019000	8.6990	2.52941990	2.5294	1.8158	3.9568	3.8045	0.231	0.385	0.181	0.398	0.604	0.758	0.214	3.29178238	1
	0.019000	8.6990	2.56573248	2.5657	1.8511	3.9523	3.7574	0.142	0.279	0.081	0.291	0.494	0.644	0.112	3.29290938	1
	0.019000	8.6990	2.59999990	2.6000	1.8840	3.9465	3.7069	0.060	0.175	-0.015	0.186	0.383	0.530	0.013	3.29393530	1
	0.019000	8.6990	2.62027335	2.6203	1.9032	3.9422	3.6740	0.012	0.113	-0.072	0.121	0.315	0.459	-0.047	3.29452610	1
	0.019000	8.6990	2.64494920	2.6449	1.9263	3.9354	3.6277	-0.046	0.033	-0.140	0.039	0.226	0.366	-0.121	3.29522896	1
	0.019000	8.6990	2.66894197	2.6689	1.9484	3.9279	3.5797	-0.101	-0.044	-0.204	-0.041	0.138	0.272	-0.190	3.29589653	1
	0.019000	8.6990	2.69361401	2.6936	1.9710	3.9191	3.5257	-0.158	-0.124	-0.266	-0.124	0.044	0.172	-0.259	3.29656672	1
	0.019000	8.6990	2.71376586	2.7138	1.9906	3.9105	3.4751	-0.206	-0.192	-0.315	-0.196	-0.040	0.083	-0.316	3.29710245	1
	0.019000	8.6990	2.73674297	2.7367	2.0192	3.9044	3.4258	-0.278	-0.276	-0.384	-0.283	-0.135	-0.018	-0.391	3.29770064	1
	0.019000	8.6990	2.73926425	2.7393	2.0253	3.9059	3.4258	-0.293	-0.289	-0.400	-0.295	-0.145	-0.026	-0.406	3.29776549	1
	0.019000	8.6990	2.74769926	2.7477	2.0533	3.9161	3.4399	-0.363	-0.337	-0.475	-0.338	-0.173	-0.049	-0.469	3.29798126	1
	0.019000	8.6990	2.75028133	2.7503	2.0731	3.9267	3.4630	-0.413	-0.361	-0.523	-0.357	-0.177	-0.047	-0.506	3.29804707	1
	0.019000	8.6990	2.75135708	2.7514	2.0900	3.9362	3.4842	-0.455	-0.375	-0.556	-0.368	-0.177	-0.042	-0.531	3.29807448	1
	0.019000	8.6990	2.75206089	2.7521	2.1112	3.9474	3.5079	-0.508	-0.390	-0.590	-0.378	-0.176	-0.036	-0.555	3.29809237	1
	0.019000	8.6990	2.75245023	2.7525	2.1334	3.9578	3.5274	-0.563	-0.406	-0.620	-0.390	-0.179	-0.034	-0.577	3.29810214	1
	0.019000	8.6990	2.75267267	2.7527	2.1557	3.9669	3.5415	-0.619	-0.424	-0.650	-0.405	-0.187	-0.038	-0.600	3.29810786	1
	0.019000	8.6990	2.75285149	2.7529	2.1702	3.9736	3.5539	-0.656	-0.431	-0.665	-0.411	-0.188	-0.036	-0.611	3.29811239	2
	0.019000	8.6990	2.75290728	2.7529	2.1565	3.9711	3.5578	-0.621	-0.408	-0.638	-0.388	-0.167	-0.016	-0.586	3.29811382	2
	0.019000	8.6990	2.75297785	2.7530	2.1301	3.9645	3.5575	-0.555	-0.370	-0.592	-0.353	-0.136	0.012	-0.545	3.29811549	2
	0.019000	8.6990	2.75304723	2.7530	2.1071	3.9556	3.5452	-0.498	-0.348	-0.559	-0.334	-0.125	0.020	-0.519	3.29811740	2
	0.019000	8.6990	2.75313568	2.7531	2.0952	3.9441	3.5110	-0.468	-0.362	-0.556	-0.351	-0.152	-0.013	-0.524	3.29811954	2
	0.019000	8.6990	2.75323629	2.7532	2.0993	3.9325	3.4607	-0.478	-0.410	-0.584	-0.403	-0.216	-0.084	-0.562	3.29812217	2
	0.019000	8.6990	2.75335455	2.7534	2.1095	3.9208	3.4035	-0.504	-0.467	-0.618	-0.465	-0.293	-0.167	-0.606	3.29812503	2
	0.019000	8.6990	2.75348687	2.7535	2.1174	3.9090	3.3483	-0.524	-0.514	-0.638	-0.518	-0.361	-0.243	-0.638	3.29812860	2
	0.019000	8.6990	2.75363111	2.7536	2.1215	3.8971	3.2967	-0.534	-0.547	-0.640	-0.557	-0.418	-0.309	-0.653	3.29813218	2
	0.019000	8.6990	2.75378537	2.7538	2.1225	3.8851	3.2478	-0.536	-0.568	-0.625	-0.585	-0.466	-0.365	-0.653	3.29813600	2
	0.019000	8.6990	2.75394773	2.7539	2.1211	3.8730	3.2010	-0.533	-0.579	-0.597	-0.604	-0.505	-0.413	-0.641	3.29814029	2
	0.019000	8.6990	2.75411510	2.7541	2.1178	3.8609	3.1557	-0.525	-0.583	-0.561	-0.615	-0.538	-0.455	-0.621	3.29814434	2
	0.019000	8.6990	2.75428510	2.7543	2.1130	3.8486	3.1116	-0.512	-0.579	-0.516	-0.616	-0.562	-0.488	-0.591	3.29814863	2
